campaign_id,pair_id,repetition,timestamp,scenario,mode,seed,repetitions_duration_seconds,dt,speed,grid_size,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,light_avg_wait_time,heavy_avg_wait_time,light_completed,heavy_completed,vehicles_active,vehicles_completed,simulation_time
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_24,24,2026-03-19T11:11:50.246Z,rush_hour,ai,20362629,300,0.2,1,6,19.6,8.2,481.79,2.8,227,0,29.8,22.2,24,4,19,41,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_25,25,2026-03-19T11:11:50.270Z,rush_hour,traditional,20362726,300,0.2,1,6,40.7,2.2,424.28,0,244,0,40.7,0,11,0,14,11,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_25,25,2026-03-19T11:11:50.292Z,rush_hour,ai,20362726,300,0.2,1,6,20.6,5.2,459.05,2.7,236,0,30.4,27.1,14,4,14,26,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_26,26,2026-03-19T11:11:50.315Z,rush_hour,traditional,20362823,300,0.2,1,6,53.4,3.2,509.07,33.2,240,4,65.2,35.3,10,4,16,16,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_26,26,2026-03-19T11:11:50.338Z,rush_hour,ai,20362823,300,0.2,1,6,13.8,7.6,431.52,2.7,232,1,24.9,0,21,0,10,38,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_27,27,2026-03-19T11:11:50.361Z,rush_hour,traditional,20362920,300,0.2,1,6,57.3,3.2,524.81,96.2,239,1,53.4,60.7,12,3,18,16,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_27,27,2026-03-19T11:11:50.382Z,rush_hour,ai,20362920,300,0.2,1,6,13.6,6,429.5,2.7,235,0,22.5,15.5,16,3,13,30,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_28,28,2026-03-19T11:11:50.404Z,rush_hour,traditional,20363017,300,0.2,1,6,39.1,1.2,420.24,54.4,244,2,52.2,26.1,2,3,19,6,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_28,28,2026-03-19T11:11:50.425Z,rush_hour,ai,20363017,300,0.2,1,6,18.6,5.6,435.02,2.6,233,2,24.2,17.9,20,2,19,28,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_29,29,2026-03-19T11:11:50.446Z,rush_hour,traditional,20363114,300,0.2,1,6,39.1,2.4,448.94,39.6,243,2,34.7,84.4,10,1,14,12,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_29,29,2026-03-19T11:11:50.465Z,rush_hour,ai,20363114,300,0.2,1,6,20.4,6.6,475.06,2.7,233,1,28.1,55.9,20,2,16,33,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_30,30,2026-03-19T11:11:50.488Z,rush_hour,traditional,20363211,300,0.2,1,6,55.6,2.2,451.97,75.1,243,0,51.8,0,9,0,15,11,300
campaign_2026-03-19T11-11-58-781Z,rush_hour_rep_30,30,2026-03-19T11:11:50.507Z,rush_hour,ai,20363211,300,0.2,1,6,18.5,4.8,426.31,2.7,238,0,26.8,13.6,16,1,13,24,300
campaign_2026-03-19T11-11-58-781Z,accident_rep_1,1,2026-03-19T11:11:50.530Z,accident,traditional,20460398,300,0.2,1,6,78.5,1.2,179.14,76.6,77,0,79.3,0,5,0,11,6,300
campaign_2026-03-19T11-11-58-781Z,accident_rep_1,1,2026-03-19T11:11:50.543Z,accident,ai,20460398,300,0.2,1,6,26.6,3,195.04,2.5,72,0,30.2,42.6,9,3,12,15,300
campaign_2026-03-19T11-11-58-781Z,accident_rep_2,2,2026-03-19T11:11:50.556Z,accident,traditional,20460495,300,0.2,1,6,44.7,2.2,207.99,0,75,0,45.8,42,8,3,10,11,300
campaign_2026-03-19T11-11-58-781Z,accident_rep_2,2,2026-03-19T11:11:50.571Z,accident,ai,20460495,300,0.2,1,6,33.1,3,192.55,5.2,73,1,36.4,30.3,12,2,10,15,300
