timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-19T11:12:54.354Z,emergency,traditional,9,20561174,46.8,1.7,84.14,48.3,32,0,5
2026-03-19T11:12:54.360Z,emergency,ai,9,20561174,15.5,7.7,111.68,2.8,29,0,23
2026-03-19T11:12:54.367Z,emergency,rl,9,20561174,35.9,5,123.61,18.3,32,0,15
2026-03-19T11:12:54.373Z,emergency,traditional,10,20561271,60.9,3,136.73,65.4,34,0,9
2026-03-19T11:12:54.379Z,emergency,ai,10,20561271,14.4,10.7,150.37,2.8,26,0,32
2026-03-19T11:12:54.385Z,emergency,rl,10,20561271,28.5,2.3,83.6,33.4,35,0,7
2026-03-19T11:12:54.402Z,vila_real,traditional,1,20660398,36.3,4.7,146.95,17.6,53,0,14
2026-03-19T11:12:54.422Z,vila_real,ai,1,20660398,11.9,9,126.57,2.6,47,0,27
2026-03-19T11:12:54.445Z,vila_real,rl,1,20660398,14,4.7,108.08,18.5,51,0,14
2026-03-19T11:12:54.463Z,vila_real,traditional,2,20660495,30.8,3.7,127.28,39.4,53,1,11
2026-03-19T11:12:54.478Z,vila_real,ai,2,20660495,15.5,7,123.96,2.6,49,0,21
2026-03-19T11:12:54.492Z,vila_real,rl,2,20660495,36.6,3,138.44,20.9,57,0,9
2026-03-19T11:12:54.506Z,vila_real,traditional,3,20660592,38.7,6,167.74,23.4,50,0,18
2026-03-19T11:12:54.521Z,vila_real,ai,3,20660592,20.1,9,149.38,2.4,48,0,27
2026-03-19T11:12:54.534Z,vila_real,rl,3,20660592,20.1,5.7,128.19,13.2,50,1,17
2026-03-19T11:12:54.547Z,vila_real,traditional,4,20660689,14.9,2,98.01,0,56,0,6
2026-03-19T11:12:54.559Z,vila_real,ai,4,20660689,21.6,6,131.73,2.4,51,0,18
2026-03-19T11:12:54.573Z,vila_real,rl,4,20660689,23.9,3.3,116.2,2.4,55,0,10
2026-03-19T11:12:54.584Z,vila_real,traditional,5,20660786,17.1,3.3,112.36,0,58,0,10
2026-03-19T11:12:54.595Z,vila_real,ai,5,20660786,15.2,7.7,124.72,2.4,48,0,23
2026-03-19T11:12:54.609Z,vila_real,rl,5,20660786,30.2,5,150.47,18,51,0,15
2026-03-19T11:12:54.621Z,vila_real,traditional,6,20660883,18.8,3.3,118.14,29,54,0,10
2026-03-19T11:12:54.633Z,vila_real,ai,6,20660883,8.2,7.7,116.92,2.4,47,0,23
2026-03-19T11:12:54.647Z,vila_real,rl,6,20660883,22.1,4,119.25,2.4,55,0,12
2026-03-19T11:12:54.660Z,vila_real,traditional,7,20660980,28.3,3.3,119.86,32.6,52,0,10
2026-03-19T11:12:54.674Z,vila_real,ai,7,20660980,10.6,9,120.62,2.4,46,0,27
2026-03-19T11:12:54.687Z,vila_real,rl,7,20660980,24.3,4.7,125.65,18,52,0,14
2026-03-19T11:12:54.699Z,vila_real,traditional,8,20661077,16.3,2,102.25,0,58,0,6
2026-03-19T11:12:54.712Z,vila_real,ai,8,20661077,11.7,8.3,129.25,2.6,48,0,25
2026-03-19T11:12:54.726Z,vila_real,rl,8,20661077,41.5,3.7,137.79,3.4,52,0,11
2026-03-19T11:12:54.739Z,vila_real,traditional,9,20661174,19.5,3.7,106.48,0,51,0,11
2026-03-19T11:12:54.751Z,vila_real,ai,9,20661174,14.7,5.3,128.47,2.4,51,0,16
2026-03-19T11:12:54.764Z,vila_real,rl,9,20661174,18.4,4.3,119.76,17,54,0,13
2026-03-19T11:12:54.778Z,vila_real,traditional,10,20661271,32.1,3.7,133.7,0,56,0,11
2026-03-19T11:12:54.791Z,vila_real,ai,10,20661271,15.1,8,126.74,2.4,46,0,24
2026-03-19T11:12:54.805Z,vila_real,rl,10,20661271,28.6,5.3,142.21,10.5,53,1,16
2026-03-19T11:12:54.821Z,portugal,traditional,1,20760398,21,7.7,145.3,4.6,54,0,23
2026-03-19T11:12:54.834Z,portugal,ai,1,20760398,15.1,12,168.53,2.7,50,0,36
2026-03-19T11:12:54.850Z,portugal,rl,1,20760398,11.5,8.7,131.6,15.4,58,0,26
2026-03-19T11:12:54.863Z,portugal,traditional,2,20760495,17.1,7,132.31,8.6,56,0,21
2026-03-19T11:12:54.876Z,portugal,ai,2,20760495,14.7,13.7,176.95,2.5,49,0,41
2026-03-19T11:12:54.891Z,portugal,rl,2,20760495,19.7,7.7,156.16,30.1,59,0,23
2026-03-19T11:12:54.906Z,portugal,traditional,3,20760592,22.3,5.7,148.39,70.7,59,0,17
2026-03-19T11:12:54.917Z,portugal,ai,3,20760592,12.2,12,156.13,2.7,52,0,36
2026-03-19T11:12:54.931Z,portugal,rl,3,20760592,10.1,9.7,129.65,19.8,56,0,29
2026-03-19T11:12:54.944Z,portugal,traditional,4,20760689,11.5,9,134.47,0,53,0,27
2026-03-19T11:12:54.957Z,portugal,ai,4,20760689,14.8,14.3,179.47,3.2,49,0,43
2026-03-19T11:12:54.970Z,portugal,rl,4,20760689,11.6,10.7,143.98,28.8,53,0,32
2026-03-19T11:12:54.981Z,portugal,traditional,5,20760786,12.5,9,132.61,58.8,55,1,27
2026-03-19T11:12:54.993Z,portugal,ai,5,20760786,16.3,13.3,169.86,3.4,51,0,40
2026-03-19T11:12:55.006Z,portugal,rl,5,20760786,17.9,7.3,146.29,31.6,60,1,22
2026-03-19T11:12:55.020Z,portugal,traditional,6,20760883,18.2,3.7,118.13,0,61,0,11
2026-03-19T11:12:55.032Z,portugal,ai,6,20760883,9.9,11.3,146.69,2.8,54,0,34
2026-03-19T11:12:55.048Z,portugal,rl,6,20760883,21,8.7,164.19,34.3,56,0,26
2026-03-19T11:12:55.062Z,portugal,traditional,7,20760980,19.5,6,156.16,0,56,0,18
2026-03-19T11:12:55.079Z,portugal,ai,7,20760980,18,12.3,181.36,2.9,49,2,37
2026-03-19T11:12:55.094Z,portugal,rl,7,20760980,17.4,10,155.12,27.4,55,0,30
2026-03-19T11:12:55.109Z,portugal,traditional,8,20761077,19.6,9,171.15,42,51,0,27
2026-03-19T11:12:55.123Z,portugal,ai,8,20761077,10.9,13,141.91,2.8,51,0,39
2026-03-19T11:12:55.136Z,portugal,rl,8,20761077,14.1,11.7,156.5,36.2,52,1,35
2026-03-19T11:12:55.147Z,portugal,traditional,9,20761174,4.4,5.7,99.47,0,58,0,17
2026-03-19T11:12:55.158Z,portugal,ai,9,20761174,9.7,13,154.94,2.8,50,0,39
2026-03-19T11:12:55.172Z,portugal,rl,9,20761174,23.8,10,214.41,51.2,54,0,30
2026-03-19T11:12:55.187Z,portugal,traditional,10,20761271,24.7,7,152.44,0,56,0,21
2026-03-19T11:12:55.199Z,portugal,ai,10,20761271,10.3,11,131.04,2.9,51,0,33
2026-03-19T11:12:55.214Z,portugal,rl,10,20761271,11.9,11.7,151.03,11.3,50,0,35
2026-03-19T11:12:55.227Z,portugal_litoral,traditional,1,20860398,9.1,9,137.62,0,68,0,27
2026-03-19T11:12:55.241Z,portugal_litoral,ai,1,20860398,11,12,158.04,2.7,65,0,36
2026-03-19T11:12:55.254Z,portugal_litoral,rl,1,20860398,12,11.3,180.38,24.4,67,0,34
2026-03-19T11:12:55.267Z,portugal_litoral,traditional,2,20860495,11.9,6.3,145.07,0,74,0,19
2026-03-19T11:12:55.281Z,portugal_litoral,ai,2,20860495,11,13.3,187.1,2.9,66,0,40
2026-03-19T11:12:55.295Z,portugal_litoral,rl,2,20860495,13,10.3,180.21,20.8,67,0,31
2026-03-19T11:12:55.310Z,portugal_litoral,traditional,3,20860592,12.4,8,145.79,0,69,0,24
2026-03-19T11:12:55.323Z,portugal_litoral,ai,3,20860592,4.4,11,131.35,2.5,68,0,33
2026-03-19T11:12:55.336Z,portugal_litoral,rl,3,20860592,9,9,150.18,40.7,72,0,27
2026-03-19T11:12:55.350Z,portugal_litoral,traditional,4,20860689,15.1,10,184.42,51.4,66,0,30
2026-03-19T11:12:55.365Z,portugal_litoral,ai,4,20860689,9.8,13,159.3,2.6,65,0,39
